x,y,CHM.S,Slope.S,DistRoad.S,Height,Orientation,BHG,YCASC,Rat
571824.3066,8842208.287,1.296663796,-0.750810735,-0.012767729,B,Horizontal,1,1,1
571894.3066,8842208.287,1.216925649,-0.764343786,0.213203766,B,Horizontal,1,1,1
571964.3066,8842208.287,0.966848646,-0.824549425,0.43917526,B,Horizontal,1,1,1
572034.3066,8842208.287,1.353598148,-0.873267258,0.665146656,B,Horizontal,1,1,1
572104.3066,8842208.287,0.662987002,-0.871814895,0.891118052,B,Horizontal,1,1,1
572174.3066,8842208.287,1.347005624,-0.84195879,1.117089448,B,Horizontal,1,1,1
572244.3066,8842208.287,1.932494951,-0.73449896,1.343061041,B,Horizontal,1,1,1
572314.3066,8842208.287,1.183692246,-0.77751032,1.569032437,B,Horizontal,1,1,1
572384.3066,8842208.287,1.60849122,-0.931361679,1.795003832,B,Horizontal,1,1,1
572454.3066,8842208.287,0.477737228,-0.905136143,2.020975426,B,Horizontal,1,1,1
572524.3066,8842208.287,1.225229164,-0.823582273,2.246946624,B,Horizontal,1,1,1
572594.3066,8842208.287,0.521444873,-0.90170355,2.246946624,B,Horizontal,1,1,1
572664.3066,8842208.287,1.387660265,-0.999433351,2.246946624,B,Horizontal,1,1,1
572734.3066,8842208.287,2.145172659,-0.98777022,2.216682208,B,Horizontal,1,1,1
572804.3066,8842208.287,2.085701577,-0.991001226,2.004793158,B,Horizontal,1,1,1
572874.3066,8842208.287,0.915947398,-0.879199354,1.795003832,B,Horizontal,1,1,1
572944.3066,8842208.287,0.745214269,-0.821044718,1.587798359,B,Horizontal,1,1,1
573014.3066,8842208.287,0.872384071,-0.925244501,1.383812621,B,Horizontal,1,1,1
573084.3066,8842208.287,0.341467928,-1.032850913,1.183893545,B,Horizontal,1,1,1
573154.3066,8842208.287,2.336321634,-0.935399568,0.989185446,B,Horizontal,1,1,1
573224.3066,8842208.287,-0.503693343,-0.8841665,0.801254919,B,Horizontal,1,1,1
573294.3066,8842208.287,0.348545481,-0.861532331,0.622268477,B,Horizontal,1,1,1
573364.3066,8842208.287,1.518439515,-0.894941667,0.455234521,B,Horizontal,1,1,1
573434.3066,8842208.287,0.619749508,-0.897883445,0.286543964,B,Horizontal,1,1,1
573504.3066,8842208.287,1.771986111,-0.902628696,0.074268601,B,Horizontal,1,1,1
573574.3066,8842208.287,0.88549324,-0.921902453,-0.132049835,B,Horizontal,1,1,1
573644.3066,8842208.287,1.740768702,-0.941449894,-0.327873252,B,Horizontal,1,1,1
573714.3066,8842208.287,1.591234012,-0.912399915,-0.503481135,B,Horizontal,1,1,1
573784.3066,8842208.287,0.411387961,-0.868500943,-0.63733737,B,Horizontal,1,1,1
573854.3066,8842208.287,1.450353963,-0.801063755,-0.690682015,B,Horizontal,1,1,1
573924.3066,8842208.287,0.908973992,-0.743071795,-0.690682015,B,Horizontal,1,1,1
573994.3066,8842208.287,-0.113395394,-0.692660328,-0.690682015,B,Horizontal,1,1,1
574064.3066,8842208.287,1.18789087,-0.643979,-0.690682015,B,Horizontal,1,1,1
574134.3066,8842208.287,1.689916553,-0.644175636,-0.690682015,B,Horizontal,1,1,1
574204.3066,8842208.287,2.342411275,-0.675386284,-0.82305302,B,Horizontal,1,1,1
574274.3066,8842208.287,0,-0.686406885,-0.91665346,B,Horizontal,1,1,1
574344.3066,8842208.287,-0.579365282,-0.652889878,0,B,Horizontal,1,1,1
574414.3066,8842208.287,-1.311864471,-0.78647457,-0.91665346,B,Horizontal,1,1,1
574484.3066,8842208.287,-1.321222849,-0.703534329,-0.82305302,B,Horizontal,1,1,1
574554.3066,8842208.287,-1.121864092,-0.537503534,-0.63733737,B,Horizontal,1,1,1
574624.3066,8842208.287,-0.118657808,-0.682891586,-0.503481135,B,Horizontal,1,1,1
574694.3066,8842208.287,0.142748933,-0.908383931,-0.327873252,B,Horizontal,1,1,1
574764.3066,8842208.287,-0.619076647,-1.006371554,-0.210920732,B,Horizontal,1,1,1
574834.3066,8842208.287,1.574079465,-0.979650811,-0.132049835,B,Horizontal,1,1,1
574904.3066,8842208.287,1.743969,-0.881656508,-0.012767729,B,Horizontal,1,1,1
574974.3066,8842208.287,1.715273444,-0.704267844,-0.012767729,B,Horizontal,1,1,1
575044.3066,8842208.287,1.54530803,-0.736843249,0.009607898,B,Horizontal,1,1,1
575114.3066,8842208.287,0.408900328,0.105910772,0.074268601,B,Horizontal,1,1,1
575184.3066,8842208.287,1.781432271,0.529579697,0.175003729,B,Horizontal,1,1,1
575254.3066,8842208.287,1.257543095,-0.63681659,0.304298358,B,Horizontal,1,1,1
575324.3066,8842208.287,-0.320697615,-0.963113092,0.455234521,B,Horizontal,1,1,1
575394.3066,8842208.287,-0.999050623,-0.662034291,0.622268477,B,Horizontal,1,1,1
575464.3066,8842208.287,-1.23980198,1.12143701,0.774806406,B,Horizontal,1,1,1
575534.3066,8842208.287,-1.123531937,1.859765726,0.940728946,B,Horizontal,1,1,1
575604.3066,8842208.287,0.564426463,0.748459201,1.117089448,B,Horizontal,1,1,1
575674.3066,8842208.287,-0.152544363,0.064912708,1.291162106,B,Horizontal,1,1,1
575744.3066,8842208.287,-0.210271723,0.612672968,1.35331128,B,Horizontal,1,1,1
575814.3066,8842208.287,-0.884247569,2.237411617,1.343061041,B,Horizontal,1,1,1
575884.3066,8842208.287,-0.641777038,3.809960894,1.343061041,B,Horizontal,1,1,1
575954.3066,8842208.287,-1.05912948,4.133548585,1.343061041,B,Horizontal,1,1,1
576024.3066,8842208.287,0.382460305,3.857645324,1.35331128,B,Horizontal,1,1,1
576094.3066,8842208.287,1.262853677,3.248094114,1.383812621,B,Horizontal,1,1,1
576164.3066,8842208.287,0.136919288,1.784857968,1.259484436,B,Horizontal,1,1,1
576234.3066,8842208.287,-0.107762513,0.434549638,1.117089448,B,Horizontal,1,1,1
576304.3066,8842208.287,0.417698915,0.399879331,0.989185446,B,Horizontal,1,1,1
576374.3066,8842208.287,-0.336581379,0.343860279,0.878525235,B,Horizontal,1,1,1
576444.3066,8842208.287,0.566475561,-0.161989444,0.788076012,B,Horizontal,1,1,1
576514.3066,8842208.287,-1.416101595,-0.43305935,0.720783441,B,Horizontal,1,1,1
576584.3066,8842208.287,0.139056354,-0.159939179,0.679215169,B,Horizontal,1,1,1
576654.3066,8842208.287,-0.436722725,-0.039325728,0.665146656,B,Horizontal,1,1,1
576724.3066,8842208.287,-0.465000391,-0.253405233,0.679215169,B,Horizontal,1,1,1
576794.3066,8842208.287,-0.777488778,-0.518765762,0.720783441,B,Horizontal,1,1,1
576864.3066,8842208.287,-0.619485239,-0.518181771,0.788076012,B,Horizontal,1,1,1
576934.3066,8842208.287,-0.725815724,-0.318456454,0.774806406,B,Horizontal,1,1,1
577004.3066,8842208.287,-1.338680168,-0.053589061,0.622268477,B,Horizontal,1,1,1
561184.3066,8842138.287,-0.619183119,-0.688371349,-0.46471057,B,Horizontal,1,1,1
561254.3066,8842138.287,0.925463113,-0.405943521,-0.690682015,B,Horizontal,1,1,1
561324.3066,8842138.287,-0.703310237,-0.396454739,-0.91665346,B,Horizontal,1,1,1
561394.3066,8842138.287,-1.024750271,0.449367526,0,B,Horizontal,1,1,1
561464.3066,8842138.287,-0.969351905,2.03544277,-0.91665346,B,Horizontal,1,1,1
561534.3066,8842138.287,0.039842476,2.206732345,-0.690682015,B,Horizontal,1,1,1
561604.3066,8842138.287,-1.071252225,1.345202896,-0.46471057,B,Horizontal,1,1,1
561674.3066,8842138.287,-1.330176541,0.662068588,-0.238739124,B,Horizontal,1,1,1
561744.3066,8842138.287,-0.046102849,0.035128234,-0.210920732,B,Horizontal,1,1,1
561814.3066,8842138.287,-1.386703231,-0.053358724,-0.428040471,B,Horizontal,1,1,1
561884.3066,8842138.287,-0.971896447,-0.09125395,-0.63733737,B,Horizontal,1,1,1
561954.3066,8842138.287,0.18543891,-0.171458969,-0.82305302,B,Horizontal,1,1,1
562024.3066,8842138.287,-0.926433176,-0.244964486,-0.91665346,B,Horizontal,1,1,1
562094.3066,8842138.287,-0.353402842,-0.309412732,-0.91665346,B,Horizontal,1,1,1
562164.3066,8842138.287,-0.223242525,-0.272380598,-0.91665346,B,Horizontal,1,1,1
562234.3066,8842138.287,-0.587850311,0.034181234,-0.91665346,B,Horizontal,1,1,1
562304.3066,8842138.287,-1.281441557,-0.022828012,0,B,Horizontal,1,1,1
562374.3066,8842138.287,-1.469491406,-0.672309994,0,B,Horizontal,1,1,1
562444.3066,8842138.287,-1.390647438,-0.670481434,-0.91665346,B,Horizontal,1,1,1
562514.3066,8842138.287,0.158516834,-0.070181415,-0.82305302,B,Horizontal,1,1,1
562584.3066,8842138.287,0.080535801,0.042777281,-0.63733737,B,Horizontal,1,1,1
562654.3066,8842138.287,0.307154369,-0.328457493,-0.503481135,B,Horizontal,1,1,1
562724.3066,8842138.287,-0.26029367,-0.578149732,-0.690682015,B,Horizontal,1,1,1
562794.3066,8842138.287,-1.367315468,-0.273146782,-0.91665346,B,Horizontal,1,1,1
562864.3066,8842138.287,-1.378167616,-0.360847955,0,B,Horizontal,1,1,1
562934.3066,8842138.287,0,-0.493735206,0,B,Horizontal,1,1,1
563004.3066,8842138.287,0,-0.428762599,-0.91665346,B,Horizontal,1,1,1
563074.3066,8842138.287,-1.504220066,-0.273762067,0,B,Horizontal,1,1,1
563144.3066,8842138.287,-1.373333694,-0.421548777,-0.91665346,B,Horizontal,1,1,1
563214.3066,8842138.287,-1.186713639,-0.415077411,-0.91665346,B,Horizontal,1,1,1
563284.3066,8842138.287,-1.296773527,-0.109926899,0,B,Horizontal,1,1,1
563354.3066,8842138.287,-1.08933294,0.010126771,0,B,Horizontal,1,1,1
563424.3066,8842138.287,-0.517501787,-0.002550892,-0.91665346,B,Horizontal,1,1,1
563494.3066,8842138.287,-1.432441748,0.055580394,0,B,Horizontal,1,1,1
563564.3066,8842138.287,0,0.193611601,0,B,Horizontal,1,1,1
563634.3066,8842138.287,0.105302028,0.074623368,-0.91665346,B,Horizontal,1,1,1
563704.3066,8842138.287,-0.741867798,-0.187190087,-0.91665346,B,Horizontal,1,1,1
563774.3066,8842138.287,-0.474887689,-0.212370579,-0.91665346,B,Horizontal,1,1,1
563844.3066,8842138.287,-0.51319604,-0.249380429,-0.82305302,B,Horizontal,1,1,1
563914.3066,8842138.287,-0.323945522,-0.241027235,-0.690682015,B,Horizontal,1,1,1
563984.3066,8842138.287,-0.037891579,-0.208539866,-0.690682015,B,Horizontal,1,1,1
564054.3066,8842138.287,-1.198497162,-0.166996669,-0.690682015,B,Horizontal,1,1,1
564124.3066,8842138.287,-1.322959134,-0.048453221,-0.690682015,B,Horizontal,1,1,1
564194.3066,8842138.287,0.412607972,0.20246866,-0.690682015,B,Horizontal,1,1,1
564264.3066,8842138.287,-0.192428315,0.531576728,-0.690682015,B,Horizontal,1,1,1
564334.3066,8842138.287,1.677470951,0.764738754,-0.82305302,B,Horizontal,1,1,1
564404.3066,8842138.287,-0.456864255,0.652146437,-0.91665346,B,Horizontal,1,1,1
564474.3066,8842138.287,0.010727355,0.613282064,-0.91665346,B,Horizontal,1,1,1
564544.3066,8842138.287,-1.321771854,0.932530706,-0.91665346,B,Horizontal,1,1,1
564614.3066,8842138.287,0.665772199,1.008248665,-0.91665346,B,Horizontal,1,1,1
564684.3066,8842138.287,-1.304702112,0.447806546,0,B,Horizontal,1,1,1
564754.3066,8842138.287,0.262716205,-0.042495281,0,B,Horizontal,1,1,1
564824.3066,8842138.287,0.210572629,0.052767591,0,B,Horizontal,1,1,1
564894.3066,8842138.287,1.080634032,0.263616056,0,B,Horizontal,1,1,1
564964.3066,8842138.287,0.930553313,0.293169437,0,B,Horizontal,1,1,1
565034.3066,8842138.287,0.707148432,0.170914811,0,B,Horizontal,1,1,1
565104.3066,8842138.287,0,0.114392718,0,B,Horizontal,1,1,1
565174.3066,8842138.287,0,0.169198394,0,B,Horizontal,1,1,1
565244.3066,8842138.287,-0.784697631,0.267285899,0,B,Horizontal,1,1,1
565314.3066,8842138.287,-0.408618763,0.084204519,0,B,Horizontal,1,1,1
565384.3066,8842138.287,-0.144626193,-0.070549926,-0.91665346,B,Horizontal,1,1,1
565454.3066,8842138.287,0.293884516,-0.067729832,-0.82305302,B,Horizontal,1,1,1
565524.3066,8842138.287,-0.381561295,-0.271712835,-0.63733737,B,Horizontal,1,1,1
565594.3066,8842138.287,-0.918259101,-0.314059012,-0.503481135,B,Horizontal,1,1,1
565664.3066,8842138.287,0.129181516,0.080089684,-0.46471057,B,Horizontal,1,1,1
565734.3066,8842138.287,-0.285161069,0.151149603,-0.46471057,B,Horizontal,1,1,1
565804.3066,8842138.287,-0.020972107,0.530393888,-0.46471057,B,Horizontal,1,1,1
565874.3066,8842138.287,1.472543289,0.792579293,-0.46471057,B,Horizontal,1,1,1
565944.3066,8842138.287,0.117397993,0.777244472,-0.46471057,B,Horizontal,1,1,1
566014.3066,8842138.287,-0.340326404,0.817601321,-0.46471057,B,Horizontal,1,1,1
566084.3066,8842138.287,1.085527467,0.854783115,-0.46471057,B,Horizontal,1,1,1
566154.3066,8842138.287,1.377799004,0.746050742,-0.46471057,B,Horizontal,1,1,1
566224.3066,8842138.287,2.61784517,0.626856451,-0.428040471,B,Horizontal,1,1,1
566294.3066,8842138.287,0.452799902,0.674086534,-0.46471057,B,Horizontal,1,1,1
566364.3066,8842138.287,1.102388915,0.73538758,-0.46471057,B,Horizontal,1,1,1
566434.3066,8842138.287,-0.191717138,0.675429901,-0.46471057,B,Horizontal,1,1,1
566504.3066,8842138.287,2.038268434,0.624445516,-0.46471057,B,Horizontal,1,1,1
566574.3066,8842138.287,2.323440101,0.705682889,-0.46471057,B,Horizontal,1,1,1
566644.3066,8842138.287,1.223976421,0.977179423,-0.428040471,B,Horizontal,1,1,1
566714.3066,8842138.287,0.660786519,1.145816241,-0.327873252,B,Horizontal,1,1,1
566784.3066,8842138.287,0.369672504,1.154487738,-0.238739124,B,Horizontal,1,1,1
566854.3066,8842138.287,-0.658975476,1.128058517,-0.238739124,B,Horizontal,1,1,1
566924.3066,8842138.287,0.36833198,0.912508681,-0.238739124,B,Horizontal,1,1,1
566994.3066,8842138.287,0.079385717,0.83889876,-0.238739124,B,Horizontal,1,1,1
567064.3066,8842138.287,-0.604122583,0.667043282,-0.238739124,B,Horizontal,1,1,1
567134.3066,8842138.287,1.436017344,0.255923817,-0.238739124,B,Horizontal,1,1,1
567204.3066,8842138.287,0.442227463,-0.034378133,-0.238739124,B,Horizontal,1,1,1
567274.3066,8842138.287,1.755566546,-0.118564419,-0.238739124,B,Horizontal,1,1,1
567344.3066,8842138.287,-0.453050976,-0.185279373,-0.238739124,B,Horizontal,1,1,1
567414.3066,8842138.287,-0.797012305,-0.23389072,-0.210920732,B,Horizontal,1,1,1
567484.3066,8842138.287,1.700536601,-0.283929274,-0.132049835,B,Horizontal,1,1,1
567554.3066,8842138.287,-0.043145066,-0.382607236,-0.012767729,B,Horizontal,1,1,1
567624.3066,8842138.287,1.782705844,-0.488378521,-0.012767729,B,Horizontal,1,1,1
567694.3066,8842138.287,0.864635512,-0.573654625,-0.012767729,B,Horizontal,1,1,1
567764.3066,8842138.287,0.177284177,-0.715705203,-0.012767729,B,Horizontal,1,1,1
567834.3066,8842138.287,0.736418286,-0.834020618,-0.012767729,B,Horizontal,1,1,1
567904.3066,8842138.287,0.853365287,-0.957945486,-0.012767729,B,Horizontal,1,1,1
567974.3066,8842138.287,0.915472784,-1.071076531,-0.012767729,B,Horizontal,1,1,1
568044.3066,8842138.287,0.526896241,-1.016816811,-0.012767729,B,Horizontal,1,1,1
568114.3066,8842138.287,2.254561542,-1.039267653,-0.012767729,B,Horizontal,1,1,1
568184.3066,8842138.287,1.283548675,-1.005428517,-0.012767729,B,Horizontal,1,1,1
568254.3066,8842138.287,0.994684243,-0.871808757,-0.012767729,B,Horizontal,1,1,1
568324.3066,8842138.287,-0.829841021,-0.85847339,-0.012767729,B,Horizontal,1,1,1
568394.3066,8842138.287,-0.804818889,-1.027550617,-0.012767729,B,Horizontal,1,1,1
568464.3066,8842138.287,-1.065490648,-0.896871948,-0.012767729,B,Horizontal,1,1,1
568534.3066,8842138.287,0.02616496,-1.033681465,-0.012767729,B,Horizontal,1,1,1
568604.3066,8842138.287,0.849821303,-0.999265189,-0.012767729,B,Horizontal,1,1,1
568674.3066,8842138.287,1.629540876,-0.899011658,-0.012767729,B,Horizontal,1,1,1
568744.3066,8842138.287,1.844304507,-0.975414171,-0.012767729,B,Horizontal,1,1,1
568814.3066,8842138.287,1.866780981,-0.92651964,-0.012767729,B,Horizontal,1,1,1
568884.3066,8842138.287,2.030827853,-0.870432067,-0.183909249,B,Horizontal,1,1,1
568954.3066,8842138.287,0.158879862,-0.913121479,-0.327873252,B,Horizontal,1,1,1
569024.3066,8842138.287,1.902966216,-0.889502311,-0.503481135,B,Horizontal,1,1,1
569094.3066,8842138.287,2.153932935,-0.901236188,-0.690682015,B,Horizontal,1,1,1
569164.3066,8842138.287,0.93129127,-0.93750623,-0.91665346,B,Horizontal,1,1,1
569234.3066,8842138.287,0,-0.975202602,0,B,Horizontal,1,1,1
569304.3066,8842138.287,1.501014184,-0.972169254,0,B,Horizontal,1,1,1
569374.3066,8842138.287,0.957539365,-0.975198845,-0.91665346,B,Horizontal,1,1,1
569444.3066,8842138.287,-0.365924322,-0.919558869,-0.91665346,B,Horizontal,1,1,1
569514.3066,8842138.287,0.407418461,-0.917471258,0,B,Horizontal,1,1,1
569584.3066,8842138.287,1.303297979,-0.898785878,-0.91665346,B,Horizontal,1,1,1
569654.3066,8842138.287,2.012954689,-0.783725145,-0.690682015,B,Horizontal,1,1,1
569724.3066,8842138.287,1.763242201,-0.69204941,-0.690682015,B,Horizontal,1,1,1
569794.3066,8842138.287,0.758470733,-0.677159821,-0.91665346,B,Horizontal,1,1,1
569864.3066,8842138.287,1.694329422,-0.73210099,0,B,Horizontal,1,1,1
569934.3066,8842138.287,1.669435243,-0.865614823,-0.91665346,B,Horizontal,1,1,1
570004.3066,8842138.287,1.264540306,-0.851673267,-0.690682015,B,Horizontal,1,1,1
570074.3066,8842138.287,-1.118465915,-0.742372979,-0.503481135,B,Horizontal,1,1,1
570144.3066,8842138.287,2.088367748,-0.735112526,-0.327873252,B,Horizontal,1,1,1
570214.3066,8842138.287,-0.18246737,-0.839541029,-0.183909249,B,Horizontal,1,1,1
570284.3066,8842138.287,1.665293156,-0.895286467,-0.012767729,B,Horizontal,1,1,1
570354.3066,8842138.287,0.796078322,-0.764762264,0.175003729,B,Horizontal,1,1,1
570424.3066,8842138.287,1.322234933,-0.58705889,0.37323765,B,Horizontal,1,1,1
570494.3066,8842138.287,1.610806265,-0.426321952,0.578322256,B,Horizontal,1,1,1
570564.3066,8842138.287,0.060831132,-0.099186911,0.720783441,B,Horizontal,1,1,1
570634.3066,8842138.287,-0.036802496,0.262418911,0.788076012,B,Horizontal,1,1,1
570704.3066,8842138.287,1.10312836,0.332108777,0.878525235,B,Horizontal,1,1,1
570774.3066,8842138.287,1.47921913,0.32302819,0.940728946,B,Horizontal,1,1,1
570844.3066,8842138.287,0.312766421,0.170704213,0.891118052,B,Horizontal,1,1,1
570914.3066,8842138.287,1.46784327,-0.040695024,0.665146656,B,Horizontal,1,1,1
570984.3066,8842138.287,1.936327571,-0.094093714,0.43917526,B,Horizontal,1,1,1
571054.3066,8842138.287,1.690715511,0.087989495,0.213203766,B,Horizontal,1,1,1
571124.3066,8842138.287,-0.51027694,0.201623382,-0.012767729,B,Horizontal,1,1,1
571194.3066,8842138.287,0.226050405,0.180692942,-0.238739124,B,Horizontal,1,1,1
571264.3066,8842138.287,0.821522994,-0.09299217,-0.46471057,B,Horizontal,1,1,1
571334.3066,8842138.287,-0.195900883,-0.328287818,-0.690682015,B,Horizontal,1,1,1
571404.3066,8842138.287,-0.219607784,-0.416422291,-0.91665346,B,Horizontal,1,1,1
571474.3066,8842138.287,-0.334196592,-0.500880525,0,B,Horizontal,1,1,1
571544.3066,8842138.287,1.979334454,-0.547856475,-0.91665346,B,Horizontal,1,1,1
571614.3066,8842138.287,2.15371125,-0.666780195,-0.690682015,B,Horizontal,1,1,1
571684.3066,8842138.287,-0.038845271,-0.743441922,-0.46471057,B,Horizontal,1,1,1
571754.3066,8842138.287,-0.91566137,-0.753817113,-0.238739124,B,Horizontal,1,1,1
571824.3066,8842138.287,1.734033348,-0.752430106,-0.012767729,B,Horizontal,1,1,1
571894.3066,8842138.287,1.254638873,-0.806374565,0.213203766,B,Horizontal,1,1,1
571964.3066,8842138.287,1.713842163,-0.846266133,0.43917526,B,Horizontal,1,1,1
572034.3066,8842138.287,1.132378873,-0.807625804,0.665146656,B,Horizontal,1,1,1
572104.3066,8842138.287,1.637262655,-0.762244792,0.891118052,B,Horizontal,1,1,1
572174.3066,8842138.287,-0.776013234,-0.732797502,1.117089448,B,Horizontal,1,1,1
572244.3066,8842138.287,0.555493601,-0.764545717,1.343061041,B,Horizontal,1,1,1
572314.3066,8842138.287,1.836558923,-0.935891432,1.569032437,B,Horizontal,1,1,1
572384.3066,8842138.287,0.693101937,-1.016628094,1.795003832,B,Horizontal,1,1,1
572454.3066,8842138.287,2.171593341,-0.97924871,2.020975426,B,Horizontal,1,1,1
572524.3066,8842138.287,0.826042987,-0.946903521,2.020975426,B,Horizontal,1,1,1
572594.3066,8842138.287,2.257912109,-1.01716361,2.020975426,B,Horizontal,1,1,1
572664.3066,8842138.287,2.116381883,-1.003489604,2.020975426,B,Horizontal,1,1,1
572734.3066,8842138.287,2.143976453,-1.015578404,2.020975426,B,Horizontal,1,1,1
572804.3066,8842138.287,1.436234565,-0.999618982,1.930919037,B,Horizontal,1,1,1
572874.3066,8842138.287,0.942171687,-0.94643358,1.715712833,B,Horizontal,1,1,1
572944.3066,8842138.287,1.8895208,-1.019053231,1.502303033,B,Horizontal,1,1,1
573014.3066,8842138.287,1.929321434,-1.048834094,1.291162106,B,Horizontal,1,1,1
573084.3066,8842138.287,1.34037888,-1.018040892,1.082935817,B,Horizontal,1,1,1
573154.3066,8842138.287,2.317021652,-0.981864482,0.878525235,B,Horizontal,1,1,1
573224.3066,8842138.287,2.39054518,-0.942630644,0.679215169,B,Horizontal,1,1,1
573294.3066,8842138.287,1.793598163,-0.897817264,0.486878401,B,Horizontal,1,1,1
573364.3066,8842138.287,-0.103854014,-0.964068716,0.304298358,B,Horizontal,1,1,1
573434.3066,8842138.287,0.835008582,-0.969595927,0.135662636,B,Horizontal,1,1,1
573504.3066,8842138.287,1.166670114,-0.915930998,-0.012767729,B,Horizontal,1,1,1
573574.3066,8842138.287,1.834190316,-0.90735959,-0.210920732,B,Horizontal,1,1,1
573644.3066,8842138.287,1.329305047,-0.917846217,-0.428040471,B,Horizontal,1,1,1
573714.3066,8842138.287,1.309772965,-0.936783754,-0.63733737,B,Horizontal,1,1,1
573784.3066,8842138.287,2.310354737,-0.959695475,-0.82305302,B,Horizontal,1,1,1
573854.3066,8842138.287,0.051682536,-0.922286732,-0.91665346,B,Horizontal,1,1,1
573924.3066,8842138.287,-0.757309867,-0.909877388,-0.91665346,B,Horizontal,1,1,1
573994.3066,8842138.287,0.21327302,-0.95837189,-0.91665346,B,Horizontal,1,1,1
574064.3066,8842138.287,0.336262051,-0.791726334,-0.91665346,B,Horizontal,1,1,1
574134.3066,8842138.287,0.925338509,-0.80497609,-0.91665346,B,Horizontal,1,1,1
574204.3066,8842138.287,-0.445640152,-0.826843404,-0.91665346,B,Horizontal,1,1,1
